,Links,job description
0,https://www.naukri.com/job-listings-Lead-Data-Scientist-machine-Learning-Engineer-Tuple-Technologies-Delhi-NCR-3-to-8-years-050318007637?src=jobsearchDesk&sid=15208352634813&xp=1&px=1,"['Information Retrieval', 'Data Science', 'Machine Learning', 'R', 'Python', 'Data Mining', 'SQL', 'Spark', 'Analytics', 'Statistics']"
1,https://www.naukri.com/job-listings-Data-Scientist-5-7-Years-Gr-Noida-Techs-to-Suit-Inc-Greater-Noida-5-to-7-years-230218007943?src=jobsearchDesk&sid=15208352634813&xp=2&px=1,"['python', 'R', 'statistical', 'predictive', 'statistical modelling', 'statistics', 'regression']"
2,https://www.naukri.com/job-listings-Data-Scientist-IIT-NIT-BITS-VMock-Gurgaon-1-to-4-years-090318006158?src=jobsearchDesk&sid=15208352634813&xp=3&px=1,"['C', 'HTML', 'Laravel', 'CSS', 'C++', 'PHP', 'MySQL', 'Opencv', 'Python', 'Computer Vision', 'MySQL.']"
3,https://www.naukri.com/job-listings-Data-Scientist-II-Gurgaon-HR-Optum-a-UnitedHealth-Group-Company-Gurgaon-8-to-13-years-080318900802?src=jobsearchDesk&sid=15208352634813&xp=4&px=1,[]
4,https://www.naukri.com/job-listings-Machine-Learning-Data-Scientist-VMock-Gurgaon-1-to-3-years-090318006011?src=jobsearchDesk&sid=15208352634813&xp=5&px=1,"['C', 'HTML', 'Laravel', 'CSS', 'C++', 'PHP', 'MySQL', 'Opencv', 'Python', 'Computer Vision', 'customizations', 'Machine Learning']"
5,https://www.naukri.com/job-listings-Tech-Mahindra-is-Hiring-Data-Scientist-with-BI-Business-Analyst-Exp-Tech-Mahindra-Business-Services-Limited-Hyderabad-Noida-8-to-13-years-160218002478?src=jobsearchDesk&sid=15208352634813&xp=6&px=1,"['Project Life Cycle', 'Business Analysis', 'Requirement Analysis', 'Project Management', 'Technology Consulting', 'Management Consulting', 'SQL', 'Analytics', 'Strategy', 'Bfsi']"
6,https://www.naukri.com/job-listings-Data-Scientist-For-Immediate-Hiring-Confidential-Delhi-NCR-3-to-5-years-060318000469?src=jobsearchDesk&sid=15208352634813&xp=7&px=1,"['deep learning', 'natural language processing', 'nlp', 'data science', 'r', 'machine learning', 'python', 'java', 'logistic regression', 'statistical analysis', 'hadoop', 'spark']"
7,https://www.naukri.com/job-listings-Data-Analyst-Data-Scientist-noida-AgreeYa-Solutions-India-Pvt-Ltd-Noida-2-to-5-years-150616001022?src=jobsearchDesk&sid=15208352634813&xp=8&px=1,"['Data Analysis', 'data analyst', 'data science', 'data research', 'statistic']"
8,https://www.naukri.com/job-listings-Data-Scientist-VMock-Gurgaon-0-to-3-years-090318006410?src=jobsearchDesk&sid=15208352634813&xp=9&px=1,"['C', 'HTML', 'Laravel', 'CSS', 'C++', 'PHP', 'MySQL', 'Opencv', 'Python', 'Computer Vision', 'machine', 'deep learning', 'Natural Language Processing']"
9,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-Banking-Domain-Iit-nit-bits-HuQuo-Bengaluru-Gurgaon-8-to-12-years-160218900659?src=jobsearchDesk&sid=15208352634813&xp=10&px=1,"['hive', 'data science', 'machine learning', 'python', 'r', 'sql', 'data mining', 'algorithms', 'd3.js', 'matlab', 'tableau', 'data management', 'Statistics']"
10,https://www.naukri.com/job-listings-Software-Developer-data-Scientist-r-phython-INGENIOUS-Corporate-SOLUTIONS-Pvt-Ltd-Delhi-NCR-1-to-3-years-090318004298?src=jobsearchDesk&sid=15208352634813&xp=11&px=1,"['R', 'Machine Learning', 'Data Mining', 'Hadoop', 'Statistical Analysis', 'Software Development', 'Verbal Communication', 'Communication Skills', 'ERP', 'CRM', 'MS CRM', 'MS Dynamics CRM', 'Python']"
11,https://www.naukri.com/job-listings-Data-Scientist-R-Python-Greater-Noida-5-to-10-years-080318900128?src=jobsearchDesk&sid=15208352634813&xp=12&px=1,"['Python', 'R', 'Coding', 'C', 'C++', 'data architectures']"
12,https://www.naukri.com/job-listings-Data-Scientist-APAR-Peopleworld-Software-Services-Pvt-Ltd-Bengaluru-Gurgaon-3-to-5-years-070318901433?src=jobsearchDesk&sid=15208352634813&xp=13&px=1,"['Machine Learning', 'R', 'SQL', 'Python', 'Quantitative Research', 'Data Mining', 'MATLAB', 'MS Office', 'Linear Regression', 'Statistical Modeling', 'C++', 'VBA']"
13,https://www.naukri.com/job-listings-Data-Scientist-R-python-Spark-Consulting-Firm-Delhi-5-to-10-years-070318900405?src=jobsearchDesk&sid=15208352634813&xp=14&px=1,"['deep learning', 'r', 'machine learning', 'python', 'spark', 'advanced analytics', 'data modeling', 'management reporting', 'data science', 'analytics', 'data analytics', 'Predictive analytics']"
14,https://www.naukri.com/job-listings-Lead-Data-Scientist-Shree-Aashiyana-Online-Pvt-Ltd-Gurgaon-6-to-11-years-300118002464?src=jobsearchDesk&sid=15208352634813&xp=15&px=1,"['Data Science', 'Advanced Analytics', 'Deep Learning', 'Pattern Recognition', 'Competitive Analysis', 'c++', 'Artificial Intelligence', 'Java', 'Python', 'Machine Learning', 'Algorithms', 'Text Mining', 'SCALA', 'Product Development', 'Big Data', 'Regression', 'SQL']"
15,https://www.naukri.com/job-listings-Data-Scientist-Prologic-First-India-Pvt-Ltd-Gurgaon-2-to-6-years-060318003622?src=jobsearchDesk&sid=15208352634813&xp=16&px=1,"['python', 'business intelligence', 'data analyst', 'R']"
16,https://www.naukri.com/job-listings-Senior-Data-Scientist-Scry-Analytics-India-Pvt-Ltd-Delhi-NCR-Gurgaon-5-to-10-years-010318003237?src=jobsearchDesk&sid=15208352634813&xp=17&px=1,"['deep learning', 'natural language processing', 'text mining', 'nlp', 'data science', 'machine learning', 'python', 'data mining', 'spark', 'java']"
17,https://www.naukri.com/job-listings-Lead-Data-Scientist-Shree-Aashiyana-Online-Pvt-Ltd-Gurgaon-6-to-10-years-090318001789?src=jobsearchDesk&sid=15208352634813&xp=18&px=1,"['python', 'mongodb', 'information retrieval', 'machine learning', 'Predictive Modeling', 'statistical modeling', 'C++', 'java', 'SQL', 'Text Mining', 'data mining', 'data analysis', 'data management']"
18,https://www.naukri.com/job-listings-Team-Lead-Data-Analysis-Data-Scientist-Dhruvan-Services-Gurgaon-6-to-11-years-080318005780?src=jobsearchDesk&sid=15208352634813&xp=19&px=1,"['Excel Powerpoint', 'Data Analysis', 'Project Design', 'Team Leading', 'Data Analyst', 'sql', 'VBA', 'macros', 'Advanced Excel']"
19,https://www.naukri.com/job-listings-Aso-consultant-Data-Scientist-and-Machine-Learning-3-8-Years-Crescendo-Global-Services-Delhi-NCR-3-to-8-years-270218000573?src=jobsearchDesk&sid=15208352634813&xp=20&px=1,"['deep learning', 'machine learning', 'nlp', 'neural networks', 'python', 'data science', 'algorithms', 'big data', 'text mining', 'information retrieval', 'data mining', 'predictive analysis', 'advanced analytics', 'linear regression', 'Clustering']"
20,https://www.naukri.com/job-listings-Analyst-junior-Data-Scientist-R-python-Traveltriangle-com-Holiday-Triangle-Travel-Private-Limited-Limited-Gurgaon-2-to-4-years-270218004343?src=jobsearchDesk&sid=15208352634813&xp=21&px=1,"['SQL', 'ETL', 'Product Marketing', 'Data Warehousing', 'Business Intelligence', 'Bi', 'Tableau', 'Business Reporting', 'Key Skills']"
21,https://www.naukri.com/job-listings-Data-Scientist-Deep-Learning-Computer-Vision-Help-Me-Build-Technologies-Pvt-Ltd-Gurgaon-2-to-7-years-260218002524?src=jobsearchDesk&sid=15208352634813&xp=22&px=1,"['Deep Learning', 'Computer Vision', 'Algorithms', 'Research', 'Machine Learning', 'Python', 'Home Automation', 'Automation', 'Robotics', 'Neural Networks']"
22,https://www.naukri.com/job-listings-Data-Scientist-Intelligence-Platform-R-python-HyrEzy-Talent-Solutions-Delhi-NCR-Gurgaon-3-to-7-years-210218004596?src=jobsearchDesk&sid=15208352634813&xp=23&px=1,"['Data Science', 'data analysis', 'algorithms']"
23,https://www.naukri.com/job-listings-Business-Analytics-Data-Scientist-Role-Valiance-Solutions-Startup-Delhi-NCR-2-to-4-years-200218900727?src=jobsearchDesk&sid=15208352634813&xp=24&px=1,"['r', 'predictive modeling', 'logistic regression', 'machine learning', 'neural networks', 'sql', 'advanced analytics', 'data science', 'nlp', 'business analytics']"
24,https://www.naukri.com/job-listings-Data-Scientist-Ecommerce-Product-Development-Firm-Iit-nit-iisc-BuzzHire-Gurgaon-3-to-6-years-190218000753?src=jobsearchDesk&sid=15208352634813&xp=25&px=1,"['Networking', 'Supply Planning', 'Demand Forecasting', 'Consumer Behavior', 'Network Design', 'Product Development', 'Python', 'CPLEX', 'SQL', 'NoSQL', 'Cassandra']"
25,https://www.naukri.com/job-listings-Data-Scientist-Python-Banking-Domain-HuQuo-Delhi-NCR-1-to-4-years-160218900532?src=jobsearchDesk&sid=15208352634813&xp=26&px=1,"['Python', 'Hbase', 'SVM']"
26,https://www.naukri.com/job-listings-Data-Scientist-Python-BFS-Iit-dse-iim-nit-HuQuo-Bengaluru-Gurgaon-4-to-8-years-160218900513?src=jobsearchDesk&sid=15208352634813&xp=27&px=1,"['python', 'text mining', 'data structures', 'data analyst', 'Hbase']"
27,https://www.naukri.com/job-listings-Data-Scientist-Python-Iit-dse-iims-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-140218900085?src=jobsearchDesk&sid=15208352634813&xp=28&px=1,"['Python', 'Text Mining', 'Data Structures', 'SVM', 'Hbase']"
28,https://www.naukri.com/job-listings-Data-Scientist-HireHappi-Delhi-NCR-Bengaluru-1-to-4-years-220218000122?src=jobsearchDesk&sid=15208352634813&xp=29&px=1,"['r', 'python', 'modelling', 'modeling', 'Visualization', 'Dashboards', 'Tableau', 'Qlikview']"
29,https://www.naukri.com/job-listings-Data-Scientist-Go-Paisa-NetVentures-Pvt-Ltd-Delhi-NCR-Jasola-2-to-4-years-140218003875?src=jobsearchDesk&sid=15208352634813&xp=30&px=1,"['Text Mining', 'Machine Learning', 'Data Mining', 'Redis', 'MySQL', 'Solr', 'GIT', 'Couchbase', 'Linux', 'Object Oriented Design']"
30,https://www.naukri.com/job-listings-Python-Data-Scientist-Analyst-Sr-Analyst-OST-Placement-Search-Private-Limited-Delhi-NCR-Bengaluru-Mumbai-2-to-6-years-051217003864?src=jobsearchDesk&sid=15208352634813&xp=31&px=1,['Analytical Techniques']
31,https://www.naukri.com/job-listings-Assistant-Manager-Data-Scientist-Delhi-NCR-Gurgaon-2-to-5-years-270218901023?src=jobsearchDesk&sid=15208352634813&xp=32&px=1,"['data science', 'r', 'machine learning', 'python', 'statistics', 'sql', 'algorithms', 'cross selling', 'financial services', 'operations research', 'statistical modeling']"
32,https://www.naukri.com/job-listings-Data-Scientist-Sas-sql-spss-Talpro-Delhi-NCR-Bengaluru-8-to-12-years-241016900804?src=jobsearchDesk&sid=15208352634813&xp=33&px=1,"['SAS SQL', 'SPSS', 'C', 'Statistical Analysis', 'Statistics', 'Analytics', 'Front End']"
33,https://www.naukri.com/job-listings-Data-Scientist-Sas-sql-spss-Talpro-Delhi-NCR-Bengaluru-8-to-12-years-240816901314?src=jobsearchDesk&sid=15208352634813&xp=34&px=1,"['SAS SQL', 'SPSS', 'C', 'Excel Powerpoint', 'Statistical Analysis', 'Econometrics', 'Statistics', 'Web Technologies', 'Analytics', 'Front End', 'SAS', 'SQL', 'Databases']"
34,https://www.naukri.com/job-listings-Data-Scientist-Sas-sql-spss-TalPro-Delhi-NCR-Bengaluru-8-to-12-years-210915901140?src=jobsearchDesk&sid=15208352634813&xp=35&px=1,"['SAS SQL', 'SPSS', 'C', 'Statistical Analysis', 'Econometrics', 'Statistics', 'Web Technologies', 'Analytics', 'Front End', 'SAS', 'Product Development']"
35,https://www.naukri.com/job-listings-Data-Scientist-SAS-SQL-SPSS-TalPro-Bengaluru-Delhi-NCR-8-to-12-years-180216900301?src=jobsearchDesk&sid=15208352634813&xp=36&px=1,"['SAS SQL', 'SPSS', 'Excel Powerpoint', 'Statistical Analysis', 'Econometrics', 'Statistics', 'Analytics', 'Business Case', 'Product Development', 'Business Consulting']"
36,https://www.naukri.com/job-listings-Data-Scientist-Exp-3-10-Years-Delhi-Bangalore-Hyderabad-Naukri-Employer-Services-Delhi-NCR-5-to-10-years-110118005538?src=jobsearchDesk&sid=15208352634813&xp=37&px=1,"['Mapreduce', 'Spark', 'Machine learning']"
37,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-nlp-Delhi-NCR-Gurgaon-2-to-6-years-310317002418?src=jobsearchDesk&sid=15208352634813&xp=38&px=1,"['Machine Learning', 'Natural Language Processing', 'NLP', 'Data Mining', 'Data Extraction', 'Algorithms', 'Advanced Analytics', 'Subject Matter Expertise']"
38,https://www.naukri.com/job-listings-Data-Scientist-R-python-Spark-Delhi-5-to-10-years-270218900308?src=jobsearchDesk&sid=15208352634813&xp=39&px=1,"['Deep Learning', 'R', 'Machine Learning', 'Python', 'Spark', 'Advanced Analytics', 'Data Modeling', 'Management Reporting', 'Communication Skills']"
39,https://www.naukri.com/job-listings-Data-Scientist-noida-Extramarks-Education-India-Pvt-Ltd-Delhi-NCR-2-to-6-years-261017006018?src=jobsearchDesk&sid=15208352634813&xp=40&px=1,"['Digital Marketing', 'Advertising', 'R', 'Excel', 'SQL', 'Advanced Analytics', 'Database Marketing', 'Media Planning', 'Text Mining', 'Statistical Analysis']"
40,https://www.naukri.com/job-listings-Principal-Data-Scientist-Ziploan-Startup-Delhi-10-to-15-years-290118901331?src=jobsearchDesk&sid=15208352634813&xp=41&px=1,"['risk analytics', 'finance', 'portfolio management', 'data analysis', 'business intelligence', 'team leading', 'problem solving', 'analytics', 'data science', 'data visualization', 'data modeling', 'big data', 'python', 'machine learning', 'predictive modeling']"
41,https://www.naukri.com/job-listings-Data-Scientist-Python-IIT-DSE-IIMS-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-290118900851?src=jobsearchDesk&sid=15208352634813&xp=42&px=1,"['Python', 'Text Mining', 'Data Structures']"
42,https://www.naukri.com/job-listings-Data-Scientist-Python-BFS-Iit-dse-iim-nit-HuQuo-Bengaluru-Gurgaon-4-to-8-years-290118900152?src=jobsearchDesk&sid=15208352634813&xp=43&px=1,"['python', 'text mining', 'data structures', 'data science', 'data management', 'data visualization', 'Data Modeling']"
43,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-Banking-Domain-Iit-nit-bits-HuQuo-Bengaluru-Gurgaon-8-to-12-years-290118900151?src=jobsearchDesk&sid=15208352634813&xp=44&px=1,"['hive', 'data science', 'machine learning', 'python', 'r', 'sql', 'data mining', 'algorithms', 'd3.js', 'matlab', 'data management', 'Tableau', 'Statistics']"
44,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-Shopclues-Delhi-NCR-Gurgaon-1-to-6-years-240118900567?src=jobsearchDesk&sid=15208352634813&xp=45&px=1,"['data science', 'r', 'machine learning', 'python', 'predictive modeling', 'algorithms', 'statistics', 'data modeling', 'core data']"
45,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-Banking-Domain-Iit-nit-bits-HuQuo-Delhi-NCR-Gurgaon-8-to-12-years-230118901366?src=jobsearchDesk&sid=15208352634813&xp=46&px=1,"['Hive', 'Data Science', 'Machine Learning', 'Python', 'R', 'SQL', 'Data Mining', 'Algorithms', 'D3.Js', 'MATLAB']"
46,https://www.naukri.com/job-listings-Lead-Data-Scientist-Banking-Domain-Iit-nit-bits-HuQuo-Delhi-NCR-Gurgaon-4-to-8-years-230118901365?src=jobsearchDesk&sid=15208352634813&xp=47&px=1,"['Hive', 'Data Science', 'Machine Learning', 'Python', 'R', 'SQL', 'Data Mining', 'Algorithms', 'D3.Js', 'MATLAB', 'Tableau', 'Pig']"
47,https://www.naukri.com/job-listings-Data-Scientist-StyleDotMe-Startup-Delhi-2-to-4-years-200218901232?src=jobsearchDesk&sid=15208352634813&xp=48&px=1,"['Data Science', 'Machine Learning', 'R', 'Python', 'SQL', 'Data Mining', 'Big Data', 'Quantitative Analysis', 'Mobile Technology', 'Social Media']"
48,https://www.naukri.com/job-listings-Data-Analyst-Data-Scientist-Nit-iit-premier-Institutes-only-SpectraMedix-Gurgaon-2-to-4-years-210218901081?src=jobsearchDesk&sid=15208352634813&xp=49&px=1,"['SQL', 'Data Manipulation', 'Healthcare Analytics', 'Data Visualization', 'Data Analytics', 'Data Analysis', 'R', 'Tableau', 'Python', 'SAS', 'Data Analyst', 'Machine Learning', 'Statistical Modeling', 'NLP', 'Algorithms']"
49,https://www.naukri.com/job-listings-Analyst-Junior-Data-Scientist-R-Python-Gurgaon-Gurugram-2-to-5-years-280218900701?src=jobsearchDesk&sid=15208352634813&xp=50&px=1,"['R', 'Python', 'SQL', 'BI', 'Tableau']"
50,https://www.naukri.com/job-listings-Lead-Data-Scientist-machine-Learning-Engineer-Tuple-Technologies-Delhi-NCR-3-to-8-years-050318007637?src=jobsearchDesk&sid=15208352664633&xp=1&px=1,"['Information Retrieval', 'Data Science', 'Machine Learning', 'R', 'Python', 'Data Mining', 'SQL', 'Spark', 'Analytics', 'Statistics']"
51,https://www.naukri.com/job-listings-Data-Scientist-5-7-Years-Gr-Noida-Techs-to-Suit-Inc-Greater-Noida-5-to-7-years-230218007943?src=jobsearchDesk&sid=15208352664633&xp=2&px=1,"['python', 'R', 'statistical', 'predictive', 'statistical modelling', 'statistics', 'regression']"
52,https://www.naukri.com/job-listings-Data-Scientist-IIT-NIT-BITS-VMock-Gurgaon-1-to-4-years-090318006158?src=jobsearchDesk&sid=15208352664633&xp=3&px=1,"['C', 'HTML', 'Laravel', 'CSS', 'C++', 'PHP', 'MySQL', 'Opencv', 'Python', 'Computer Vision', 'MySQL.']"
53,https://www.naukri.com/job-listings-Data-Scientist-II-Gurgaon-HR-Optum-a-UnitedHealth-Group-Company-Gurgaon-8-to-13-years-080318900802?src=jobsearchDesk&sid=15208352664633&xp=4&px=1,[]
54,https://www.naukri.com/job-listings-Machine-Learning-Data-Scientist-VMock-Gurgaon-1-to-3-years-090318006011?src=jobsearchDesk&sid=15208352664633&xp=5&px=1,"['C', 'HTML', 'Laravel', 'CSS', 'C++', 'PHP', 'MySQL', 'Opencv', 'Python', 'Computer Vision', 'customizations', 'Machine Learning']"
55,https://www.naukri.com/job-listings-Tech-Mahindra-is-Hiring-Data-Scientist-with-BI-Business-Analyst-Exp-Tech-Mahindra-Business-Services-Limited-Hyderabad-Noida-8-to-13-years-160218002478?src=jobsearchDesk&sid=15208352664633&xp=6&px=1,"['Project Life Cycle', 'Business Analysis', 'Requirement Analysis', 'Project Management', 'Technology Consulting', 'Management Consulting', 'SQL', 'Analytics', 'Strategy', 'Bfsi']"
56,https://www.naukri.com/job-listings-Data-Scientist-For-Immediate-Hiring-Confidential-Delhi-NCR-3-to-5-years-060318000469?src=jobsearchDesk&sid=15208352664633&xp=7&px=1,"['deep learning', 'natural language processing', 'nlp', 'data science', 'r', 'machine learning', 'python', 'java', 'logistic regression', 'statistical analysis', 'hadoop', 'spark']"
57,https://www.naukri.com/job-listings-Data-Analyst-Data-Scientist-noida-AgreeYa-Solutions-India-Pvt-Ltd-Noida-2-to-5-years-150616001022?src=jobsearchDesk&sid=15208352664633&xp=8&px=1,"['Data Analysis', 'data analyst', 'data science', 'data research', 'statistic']"
58,https://www.naukri.com/job-listings-Data-Scientist-VMock-Gurgaon-0-to-3-years-090318006410?src=jobsearchDesk&sid=15208352664633&xp=9&px=1,"['C', 'HTML', 'Laravel', 'CSS', 'C++', 'PHP', 'MySQL', 'Opencv', 'Python', 'Computer Vision', 'machine', 'deep learning', 'Natural Language Processing']"
59,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-Banking-Domain-Iit-nit-bits-HuQuo-Bengaluru-Gurgaon-8-to-12-years-160218900659?src=jobsearchDesk&sid=15208352664633&xp=10&px=1,"['hive', 'data science', 'machine learning', 'python', 'r', 'sql', 'data mining', 'algorithms', 'd3.js', 'matlab', 'tableau', 'data management', 'Statistics']"
60,https://www.naukri.com/job-listings-Software-Developer-data-Scientist-r-phython-INGENIOUS-Corporate-SOLUTIONS-Pvt-Ltd-Delhi-NCR-1-to-3-years-090318004298?src=jobsearchDesk&sid=15208352664633&xp=11&px=1,"['R', 'Machine Learning', 'Data Mining', 'Hadoop', 'Statistical Analysis', 'Software Development', 'Verbal Communication', 'Communication Skills', 'ERP', 'CRM', 'MS CRM', 'MS Dynamics CRM', 'Python']"
61,https://www.naukri.com/job-listings-Data-Scientist-R-Python-Greater-Noida-5-to-10-years-080318900128?src=jobsearchDesk&sid=15208352664633&xp=12&px=1,"['Python', 'R', 'Coding', 'C', 'C++', 'data architectures']"
62,https://www.naukri.com/job-listings-Data-Scientist-APAR-Peopleworld-Software-Services-Pvt-Ltd-Bengaluru-Gurgaon-3-to-5-years-070318901433?src=jobsearchDesk&sid=15208352664633&xp=13&px=1,"['Machine Learning', 'R', 'SQL', 'Python', 'Quantitative Research', 'Data Mining', 'MATLAB', 'MS Office', 'Linear Regression', 'Statistical Modeling', 'C++', 'VBA']"
63,https://www.naukri.com/job-listings-Data-Scientist-R-python-Spark-Consulting-Firm-Delhi-5-to-10-years-070318900405?src=jobsearchDesk&sid=15208352664633&xp=14&px=1,"['deep learning', 'r', 'machine learning', 'python', 'spark', 'advanced analytics', 'data modeling', 'management reporting', 'data science', 'analytics', 'data analytics', 'Predictive analytics']"
64,https://www.naukri.com/job-listings-Lead-Data-Scientist-Shree-Aashiyana-Online-Pvt-Ltd-Gurgaon-6-to-11-years-300118002464?src=jobsearchDesk&sid=15208352664633&xp=15&px=1,"['Data Science', 'Advanced Analytics', 'Deep Learning', 'Pattern Recognition', 'Competitive Analysis', 'c++', 'Artificial Intelligence', 'Java', 'Python', 'Machine Learning', 'Algorithms', 'Text Mining', 'SCALA', 'Product Development', 'Big Data', 'Regression', 'SQL']"
65,https://www.naukri.com/job-listings-Data-Scientist-Prologic-First-India-Pvt-Ltd-Gurgaon-2-to-6-years-060318003622?src=jobsearchDesk&sid=15208352664633&xp=16&px=1,"['python', 'business intelligence', 'data analyst', 'R']"
66,https://www.naukri.com/job-listings-Senior-Data-Scientist-Scry-Analytics-India-Pvt-Ltd-Delhi-NCR-Gurgaon-5-to-10-years-010318003237?src=jobsearchDesk&sid=15208352664633&xp=17&px=1,"['deep learning', 'natural language processing', 'text mining', 'nlp', 'data science', 'machine learning', 'python', 'data mining', 'spark', 'java']"
67,https://www.naukri.com/job-listings-Lead-Data-Scientist-Shree-Aashiyana-Online-Pvt-Ltd-Gurgaon-6-to-10-years-090318001789?src=jobsearchDesk&sid=15208352664633&xp=18&px=1,"['python', 'mongodb', 'information retrieval', 'machine learning', 'Predictive Modeling', 'statistical modeling', 'C++', 'java', 'SQL', 'Text Mining', 'data mining', 'data analysis', 'data management']"
68,https://www.naukri.com/job-listings-Team-Lead-Data-Analysis-Data-Scientist-Dhruvan-Services-Gurgaon-6-to-11-years-080318005780?src=jobsearchDesk&sid=15208352664633&xp=19&px=1,"['Excel Powerpoint', 'Data Analysis', 'Project Design', 'Team Leading', 'Data Analyst', 'sql', 'VBA', 'macros', 'Advanced Excel']"
69,https://www.naukri.com/job-listings-Aso-consultant-Data-Scientist-and-Machine-Learning-3-8-Years-Crescendo-Global-Services-Delhi-NCR-3-to-8-years-270218000573?src=jobsearchDesk&sid=15208352664633&xp=20&px=1,"['deep learning', 'machine learning', 'nlp', 'neural networks', 'python', 'data science', 'algorithms', 'big data', 'text mining', 'information retrieval', 'data mining', 'predictive analysis', 'advanced analytics', 'linear regression', 'Clustering']"
70,https://www.naukri.com/job-listings-Analyst-junior-Data-Scientist-R-python-Traveltriangle-com-Holiday-Triangle-Travel-Private-Limited-Limited-Gurgaon-2-to-4-years-270218004343?src=jobsearchDesk&sid=15208352664633&xp=21&px=1,"['SQL', 'ETL', 'Product Marketing', 'Data Warehousing', 'Business Intelligence', 'Bi', 'Tableau', 'Business Reporting', 'Key Skills']"
71,https://www.naukri.com/job-listings-Data-Scientist-Deep-Learning-Computer-Vision-Help-Me-Build-Technologies-Pvt-Ltd-Gurgaon-2-to-7-years-260218002524?src=jobsearchDesk&sid=15208352664633&xp=22&px=1,"['Deep Learning', 'Computer Vision', 'Algorithms', 'Research', 'Machine Learning', 'Python', 'Home Automation', 'Automation', 'Robotics', 'Neural Networks']"
72,https://www.naukri.com/job-listings-Data-Scientist-Intelligence-Platform-R-python-HyrEzy-Talent-Solutions-Delhi-NCR-Gurgaon-3-to-7-years-210218004596?src=jobsearchDesk&sid=15208352664633&xp=23&px=1,"['Data Science', 'data analysis', 'algorithms']"
73,https://www.naukri.com/job-listings-Data-Scientist-StyleDotMe-Startup-Delhi-2-to-4-years-200218901232?src=jobsearchDesk&sid=15208352664633&xp=24&px=1,"['Data Science', 'Machine Learning', 'R', 'Python', 'SQL', 'Data Mining', 'Big Data', 'Quantitative Analysis', 'Mobile Technology', 'Social Media']"
74,https://www.naukri.com/job-listings-Business-Analytics-Data-Scientist-Role-Valiance-Solutions-Startup-Delhi-NCR-2-to-4-years-200218900727?src=jobsearchDesk&sid=15208352664633&xp=25&px=1,"['r', 'predictive modeling', 'logistic regression', 'machine learning', 'neural networks', 'sql', 'advanced analytics', 'data science', 'nlp', 'business analytics']"
75,https://www.naukri.com/job-listings-Data-Scientist-Ecommerce-Product-Development-Firm-Iit-nit-iisc-BuzzHire-Gurgaon-3-to-6-years-190218000753?src=jobsearchDesk&sid=15208352664633&xp=26&px=1,"['Networking', 'Supply Planning', 'Demand Forecasting', 'Consumer Behavior', 'Network Design', 'Product Development', 'Python', 'CPLEX', 'SQL', 'NoSQL', 'Cassandra']"
76,https://www.naukri.com/job-listings-Data-Scientist-Python-Banking-Domain-HuQuo-Delhi-NCR-1-to-4-years-160218900532?src=jobsearchDesk&sid=15208352664633&xp=27&px=1,"['Python', 'Hbase', 'SVM']"
77,https://www.naukri.com/job-listings-Data-Scientist-Python-BFS-Iit-dse-iim-nit-HuQuo-Bengaluru-Gurgaon-4-to-8-years-160218900513?src=jobsearchDesk&sid=15208352664633&xp=28&px=1,"['python', 'text mining', 'data structures', 'data analyst', 'Hbase']"
78,https://www.naukri.com/job-listings-Data-Scientist-Python-Iit-dse-iims-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-140218900085?src=jobsearchDesk&sid=15208352664633&xp=29&px=1,"['Python', 'Text Mining', 'Data Structures', 'SVM', 'Hbase']"
79,https://www.naukri.com/job-listings-Data-Scientist-HireHappi-Delhi-NCR-Bengaluru-1-to-4-years-220218000122?src=jobsearchDesk&sid=15208352664633&xp=30&px=1,"['r', 'python', 'modelling', 'modeling', 'Visualization', 'Dashboards', 'Tableau', 'Qlikview']"
80,https://www.naukri.com/job-listings-Data-Analyst-Data-Scientist-Nit-iit-premier-Institutes-only-SpectraMedix-Gurgaon-2-to-4-years-210218901081?src=jobsearchDesk&sid=15208352664633&xp=31&px=1,"['SQL', 'Data Manipulation', 'Healthcare Analytics', 'Data Visualization', 'Data Analytics', 'Data Analysis', 'R', 'Tableau', 'Python', 'SAS', 'Data Analyst', 'Machine Learning', 'Statistical Modeling', 'NLP', 'Algorithms']"
81,https://www.naukri.com/job-listings-Data-Scientist-Go-Paisa-NetVentures-Pvt-Ltd-Delhi-NCR-Jasola-2-to-4-years-140218003875?src=jobsearchDesk&sid=15208352664633&xp=32&px=1,"['Text Mining', 'Machine Learning', 'Data Mining', 'Redis', 'MySQL', 'Solr', 'GIT', 'Couchbase', 'Linux', 'Object Oriented Design']"
82,https://www.naukri.com/job-listings-Python-Data-Scientist-Analyst-Sr-Analyst-OST-Placement-Search-Private-Limited-Delhi-NCR-Bengaluru-Mumbai-2-to-6-years-051217003864?src=jobsearchDesk&sid=15208352664633&xp=33&px=1,['Analytical Techniques']
